Id,SalePrice
1719,199599.80264593213
1720,237260.52280102804
1721,159867.55553772798
1722,127479.76657347483
1723,156243.7771199972
1724,213148.59288123625
1725,236771.57699736813
1726,185347.5860454819
1727,158603.4507035498
1728,178367.43933150833
1729,168862.76113570077
1730,152058.02764044265
1731,123143.56422606301
1732,129089.40906495597
1733,117698.44206624878
1734,123201.04805244556
1735,132784.38390125023
1736,117739.02894846679
1737,315602.9654184569
1738,235946.9388062357
1739,246616.81056506082
1740,220954.61001222825
1741,197358.34870964388
1742,174893.66545548296
1743,175249.81217824202
1744,318534.14980934653
1745,209885.06392093195
1746,168989.37902558717
1747,211630.9616147388
1748,235751.71064727262
1749,151204.99230842004
1750,130316.48483078771
1751,238339.6435799317
1752,122028.97157549087
1753,150073.82769720483
1754,191558.56801828503
1755,164577.92046109596
1756,130809.15364041897
1757,124011.62786146898
1758,145841.93277443448
1759,158315.64530151995
1760,164148.3105346821
1761,141361.68527529703
1762,188623.7850740167
1763,176884.9241942692
1764,117405.21474445246
1765,165039.83120402557
1766,184556.1844670577
1767,216400.98279815682
1768,147791.9731387387
1769,169621.80710656237
1770,149469.78310210365
1771,127061.06607633588
1772,131647.46560886278
1773,132910.5005117563
1774,134808.7592413842
1775,143934.31325552118
1776,123712.81349481137
1777,119404.58154237237
1778,139955.07636740847
1779,120184.26027143249
1780,175660.53868493554
1781,131901.24953855542
1782,91703.45757766013
1783,143005.19440463776
1784,114038.76266063536
1785,127799.1597878343
1786,146440.04237433808
1787,163897.87262914583
1788,63287.92682909257
1789,97744.0777250501
1790,84432.81525304589
1791,179634.00347145554
1792,161046.8391104148
1793,126850.31049581268
1794,150552.70425883075
1795,132935.07859908053
1796,128329.56645444878
1797,112379.24054896402
1798,124894.97832519487
1799,114405.25172834324
1800,133751.70815483964
1801,129771.49816265804
1802,130050.92229591621
1803,146072.67386568186
1804,141138.4856262286
1805,133557.56889262164
1806,122940.60810973588
1807,123476.5606227081
1808,115828.04342315036
1809,124822.36764462375
1810,153350.44890957564
1811,88921.1170733892
1812,93313.12913007021
1813,122682.87776306098
1814,99330.3884357942
1815,53719.265160975905
1816,105036.45702333239
1817,111454.65778874421
1818,152939.6877752526
1819,130315.6611576128
1820,67029.69302222891
1821,110305.5785024266
1822,148509.9488987305
1823,51030.41171805794
1824,135136.74761212984
1825,138926.4543242581
1826,110155.01832814208
1827,99664.30052255253
1828,136751.092717913
1829,102825.2404225943
1830,139902.0728531417
1831,140418.74393659356
1832,80667.36554968613
1833,139308.3410191612
1834,120049.90033389049
1835,127667.32475858276
1836,124124.9689713939
1837,84086.54625732645
1838,132891.04170144134
1839,103789.5503635743
1840,155318.13612167514
1841,143979.35351763558
1842,89758.62672995904
1843,132820.0645206815
1844,140830.75437937872
1845,138198.02377719822
1846,156300.84673002583
1847,159408.7495307003
1848,55725.646296290666
1849,106496.25340246137
1850,115507.02780320386
1851,145725.23380668287
1852,121743.62976076327
1853,131967.19028956504
1854,166791.91239995303
1855,143940.73520869183
1856,221172.94757862776
1857,146593.95843837693
1858,136914.68952595134
1859,119351.35593492824
1860,155080.59140562185
1861,119011.18103154942
1862,276618.00797524385
1863,265840.32126244344
1864,265903.8169926645
1865,343699.53594959585
1866,333479.94495287427
1867,230252.5089987383
1868,298580.1319132584
1869,202059.50381399665
1870,230406.07025862852
1871,244053.32115665553
1872,172845.50441146284
1873,229099.2981514381
1874,148188.05201621616
1875,197108.0315638255
1876,198135.7203351173
1877,210368.98352626912
1878,203881.91380144266
1879,130730.82307419929
1880,137229.57841304343
1881,241597.39786970394
1882,245704.66831506934
1883,187653.15248657356
1884,202889.34973232562
1885,240899.3106998621
1886,294618.0585044553
1887,209155.32041758596
1888,266713.1341563743
1889,165685.28883245465
1890,127897.75140452341
1891,134406.4161864399
1892,97713.5913246642
1893,127418.58603122162
1894,127647.93990073462
1895,127689.40535990107
1896,124465.44337237795
1897,119032.66749068437
1898,119078.99459854634
1899,161377.4943365499
1900,154517.4174264911
1901,170633.31888879376
1902,150625.39490117875
1903,227576.84981690906
1904,142883.88339805466
1905,198881.4763703071
1906,161273.2748070435
1907,200375.76879019346
1908,111568.64851810728
1909,135159.3492228341
1910,121502.084355817
1911,214301.8508096404
1912,319386.938766646
1913,140808.37753570694
1914,68802.43636903103
1915,315822.9412782854
1916,65995.56237289772
1917,239946.6167296029
1918,143223.3181549875
1919,170652.58770528782
1920,152685.02362606116
1921,398899.13638322765
1922,314916.28913028975
1923,219424.41809736853
1924,241064.26834923838
1925,197088.7455854214
1926,379915.67686833855
1927,130300.98338570584
1928,151222.91588925789
1929,127062.12527688105
1930,130719.56401880506
1931,144360.3946799802
1932,139454.045871804
1933,189556.2605353255
1934,180689.47014531368
1935,172213.74861002373
1936,191119.36505856251
1937,180208.48984780765
1938,171491.14331366232
1939,233196.53491411396
1940,187613.27974181584
1941,173592.5499407192
1942,183576.55298685812
1943,214385.28759563813
1944,392333.3936483726
1945,413737.16954328504
1946,149844.17590313446
1947,267926.1933511769
1948,169154.94672844568
1949,244724.26565840855
1950,190171.54882212818
1951,253899.17189460955
1952,205780.31592200673
1953,173371.22023792376
1954,179455.87212291546
1955,134371.48674238243
1956,280397.20784352487
1957,152634.66817144977
1958,307810.4147954179
1959,141575.9515443479
1960,115790.37964832361
1961,125855.29356966012
1962,95722.14357112057
1963,106954.58938836688
1964,110981.1550860632
1965,145777.52301085222
1966,135356.24151531587
1967,288870.37302734575
1968,440307.56263498665
1969,390170.83714795555
1970,415738.73415870167
1971,432122.5744551548
1972,372178.8489907897
1973,253290.50241765406
1974,326376.72641333664
1975,515241.80488371925
1976,273683.3379127702
1977,379949.34601599077
1978,371563.90073652007
1979,312151.65735404484
1980,207721.79361775066
1981,332713.77055233927
1982,222101.38753416
1983,211255.56281095106
1984,169358.50082040546
1985,226360.3523879972
1986,211472.5351687909
1987,181244.82700183903
1988,178750.85620091896
1989,194301.93264203623
1990,213488.2367071591
1991,229384.19114854778
1992,214120.3008939727
1993,166192.29279788453
1994,226119.17501069958
1995,182035.34932240832
1996,249140.166831127
1997,314103.20004625537
1998,321004.4184042275
1999,264354.2127695042
2000,318268.18371321884
2001,276469.26718497026
2002,239576.30520936992
2003,251027.14281400817
2004,272253.06058300374
2005,216959.64825178744
2006,222111.06724417995
2007,248286.11660098363
2008,220130.03811950426
2009,199082.64973133206
2010,188343.91728555845
2011,146377.62871119284
2012,176510.5571286149
2013,179001.91145257212
2014,182651.2561929951
2015,195825.69468161085
2016,194503.82877417767
2017,194571.23148712638
2018,127600.25703500351
2019,134787.7006838097
2020,105968.5250017866
2021,106775.21415856015
2022,181358.15470615958
2023,140516.81330891466
2024,271815.33820257627
2025,356100.54667496745
2026,174383.45300497327
2027,164350.61270091776
2028,147806.12827894904
2029,178582.4667567435
2030,272534.8605274673
2031,236893.05826424286
2032,246394.19882564188
2033,255745.71189418394
2034,166557.92119236517
2035,218072.07698910244
2036,191641.96618330694
2037,198613.06880813182
2038,307859.8261407149
2039,220466.0978997937
2040,274585.6571605305
2041,279821.95782209985
2042,207573.19519487093
2043,176498.3286482323
2044,169903.0218212695
2045,210752.70097912292
2046,142762.20828571342
2047,147121.98621251105
2048,142691.26864515612
2049,140436.91027174905
2050,170028.36879791052
2051,107671.86499473751
2052,126013.4924186397
2053,146503.32128656338
2054,91876.8142750513
2055,151644.11032157243
2056,147296.3365892109
2057,115168.00137391222
2058,217812.4446594689
2059,134130.25516756877
2060,173550.15773263472
2061,175037.60671451993
2062,130808.25904772221
2063,116740.77056341505
2064,142466.40819358366
2065,120970.01385372301
2066,161284.55001647663
2067,111924.8448310568
2068,140345.3999930487
2069,82752.56898757703
2070,115827.88226141699
2071,101441.46569225292
2072,124749.11619834638
2073,142868.30680934328
2074,183065.9750638436
2075,149332.46818861528
2076,118983.40801969692
2077,161053.72555619426
2078,131086.7407294751
2079,129978.64252127284
2080,117107.13991839689
2081,126260.224067717
2082,127007.58950422621
2083,138748.9558264415
2084,113339.04311168092
2085,121094.86513797694
2086,126510.20726806339
2087,122482.26716958405
2088,100108.65142416448
2089,81745.34291880969
2090,125161.15452199527
2091,113537.66788143881
2092,119847.81587386507
2093,109838.10387208083
2094,108795.43413197176
2095,139965.91395508632
2096,79084.86210899799
2097,95767.8633365449
2098,138384.20489954186
2099,57230.6341273937
2100,76520.3483744367
2101,114489.21854606082
2102,127020.43100811054
2103,107413.06069781736
2104,137952.17120723228
2105,127893.49222562679
2106,64222.26581351097
2107,203012.24182230292
2108,112541.48382262491
2109,110832.32960058823
2110,127239.92926220542
2111,139451.58589117177
2112,138487.25908788212
2113,121635.41253969673
2114,119749.86468576809
2115,160054.0968655487
2116,115314.0951690241
2117,147854.64576652908
2118,122216.11890361628
2119,113599.53852610038
2120,117065.72851740898
2121,87826.37680981908
2122,118139.0133817912
2123,86554.10886531029
2124,160684.12661181338
2125,125763.41040909855
2126,148692.3986543686
2127,151663.25364614246
2128,124544.14310723374
2129,91513.3508617058
2130,142166.80514768703
2131,141595.6406991757
2132,109043.72165929472
2133,121568.12764580229
2134,117529.24879847567
2135,94816.46082960915
2136,78598.94542362417
2137,113297.5074317953
2138,127421.14882652256
2139,154192.54510786204
2140,138494.53117219365
2141,152639.2753677729
2142,132153.09921654288
2143,148629.20232739125
2144,125393.93302341724
2145,139256.73348887163
2146,168033.72137769466
2147,136588.0265041297
2148,130861.7648186953
2149,141727.82648447892
2150,231335.1388740892
2151,115471.13715860574
2152,174154.43173050456
2153,163963.00904069305
2154,105459.8417288613
2155,142160.42047937703
2156,259739.10821888215
2157,236817.5432354235
2158,231830.9637965271
2159,203595.82568376968
2160,171728.44457134645
2161,231464.17399626196
2162,374449.0574427414
2163,352802.62570285867
2164,238405.7080034902
2165,200500.97465511208
2166,153807.79535671487
2167,218293.349453488
2168,197461.08372682857
2169,196442.1941435805
2170,211513.02695839497
2171,157064.03238199538
2172,129779.04560464711
2173,164618.53349660907
2174,227777.15132626338
2175,300004.3931215602
2176,323836.3598432051
2177,245857.20704658167
2178,204632.12915754257
2179,140200.96647144755
2180,220984.9589998402
2181,190123.0560488106
2182,214450.67332018298
2183,188839.04449318408
2184,124304.92589167347
2185,121561.68585754947
2186,142851.44039075615
2187,156179.18551003034
2188,150809.1913670224
2189,256193.22700199793
2190,81205.41730176905
2191,80977.07578800886
2192,87530.1433262662
2193,103092.67680821974
2194,107041.57799667864
2195,106463.8724597376
2196,102904.55256923578
2197,118811.53036429049
2198,154705.73693756093
2199,182615.48454486876
2200,148693.53569382874
2201,140225.63574188092
2202,211692.59672187275
2203,145420.7616386338
2204,188788.1240268904
2205,118699.35118445293
2206,145023.06727047704
2207,223570.73282533867
2208,272652.0802743225
2209,238884.5850176734
2210,121901.13671526978
2211,113482.86225237616
2212,120802.33905204576
2213,104464.77286304614
2214,129724.90851188007
2215,103264.87359683776
2216,149341.7943505053
2217,65827.6509695429
2218,81318.40997682851
2219,76488.17638319058
2220,77426.33216610186
2221,321052.09180414496
2222,277327.78336031624
2223,275506.2682122986
2224,202846.10251027468
2225,120689.04461810157
2226,198723.5587855508
2227,194658.87648162936
2228,261780.6217652167
2229,236496.8361952849
2230,156714.3705939667
2231,206741.2858658297
2232,181688.8324275697
2233,170599.63069460748
2234,241610.7017191733
2235,222672.79880169148
2236,248887.82783154535
2237,306575.02967438777
2238,193023.4173037836
2239,113433.87816986545
2240,160008.55178298606
2241,161033.72155241936
2242,119240.23797400002
2243,124920.92520915884
2244,99179.79802829394
2245,98309.11640906005
2246,140655.66465221165
2247,108151.03085856728
2248,125325.2741102576
2249,123809.99784680037
2250,132411.86674010177
2251,103820.07699118348
2252,177173.51694043085
2253,154017.69690108122
2254,178253.246603411
2255,183259.945471315
2256,177001.96680717642
2257,216505.69454833312
2258,161814.1764556183
2259,178760.10279259292
2260,152712.93584329804
2261,181314.3505590182
2262,211028.0930357993
2263,399257.4246651076
2264,469178.1516894716
2265,162971.97152361856
2266,295797.8838182019
2267,373766.5128193598
2268,412143.59437330434
2269,147819.88367253658
2270,192602.35217324886
2271,211224.13130581108
2272,196354.4331793332
2273,163695.21971639246
2274,182947.155385692
2275,160488.60296975027
2276,198286.19628317675
2277,185691.02413754913
2278,149224.732057794
2279,131693.59817939645
2280,112030.9577240356
2281,171895.67698322763
2282,186377.46376816698
2283,104480.44692071444
2284,116674.1405408199
2285,136529.614422279
2286,123809.87930941765
2287,358232.75555319345
2288,274987.74686167063
2289,380394.9096505331
2290,447573.0097270796
2291,328666.649657545
2292,444187.40789232927
2293,457631.3825381591
2294,430036.80648436217
2295,480851.3972064715
2296,275573.164031223
2297,329694.6464601969
2298,337024.4064083152
2299,385369.8497373503
2300,330077.21047127387
2301,297541.2058660907
2302,249328.7181202909
2303,237786.40008106406
2304,239448.46730665118
2305,186460.75091279598
2306,184857.5339758847
2307,194272.912017121
2308,217993.2839195808
2309,272136.1351198273
2310,214808.15137140072
2311,199050.12261642423
2312,163118.3718366023
2313,171618.17405856078
2314,167397.7093373209
2315,174828.90083377808
2316,193137.0416950882
2317,182706.07871484905
2318,174271.41663850629
2319,179827.65200030454
2320,183133.00155935975
2321,240253.2316746363
2322,176791.64417816914
2323,184322.80775397934
2324,181403.51020812255
2325,209661.24171050804
2326,173704.302760717
2327,207398.42550182578
2328,231674.0887084279
2329,192049.42337286295
2330,182169.40177781341
2331,340401.1030006892
2332,385858.88306506333
2333,323440.6580672577
2334,255739.53783208103
2335,261359.81451410145
2336,314074.4452169028
2337,196768.4322669662
2338,263536.060369945
2339,227246.2627808179
2340,386751.7914947974
2341,215393.67242682187
2342,229290.38657945112
2343,226856.46534078458
2344,228267.05024809204
2345,229830.16620282375
2346,209476.20873751957
2347,201385.8362947011
2348,243152.81803731652
2349,182609.9522923757
2350,294320.35893793823
2351,264005.05222612957
2352,258016.32878423994
2353,258621.52219873123
2354,140335.46761507925
2355,145713.40550788233
2356,152713.71836156512
2357,192500.28179149487
2358,190845.96397990963
2359,132134.6711077611
2360,115929.43916238451
2361,142994.56916062417
2362,265842.6026375862
2363,144261.05584367202
2364,159895.3387525991
2365,214159.90294769817
2366,190112.1964317636
2367,216624.1428575157
2368,215452.43142455362
2369,214228.70396076934
2370,175372.90691210207
2371,172237.64706320924
2372,190418.42133894964
2373,280837.0264548304
2374,298958.91418216634
2375,250399.78565715853
2376,276481.3014786374
2377,348623.62134010484
2378,146203.1370891975
2379,200692.6333659101
2380,144857.86742313553
2381,173084.61904433867
2382,203561.67205293177
2383,214198.5435218396
2384,252230.73507165958
2385,159102.06986638627
2386,137745.367056351
2387,135728.23556982604
2388,105308.30958084948
2389,118546.93552927242
2390,152022.80056106183
2391,141912.30730526467
2392,117142.13321313291
2393,165023.30037442836
2394,143650.3255957025
2395,208408.22071632885
2396,144437.89941856102
2397,214925.48880396207
2398,132087.84253431894
2399,59288.56663075956
2400,62988.08042407944
2401,120361.88713257918
2402,138656.1171553861
2403,137538.00493506447
2404,150462.10635390872
2405,167708.88098839796
2406,144232.65284065116
2407,126661.69219065286
2408,144138.8418739905
2409,122721.40900985265
2410,162567.35994267222
2411,118216.61493867674
2412,155113.53840707894
2413,132589.1207562432
2414,153521.70419312041
2415,125868.39848210446
2416,126087.10154110828
2417,135845.0227028875
2418,133815.98855152263
2419,122334.89086113048
2420,125379.9372459022
2421,143931.93499283717
2422,106544.92962682089
2423,116872.66767125945
2424,153378.80840277686
2425,210103.03447227087
2426,128645.80269581405
2427,125740.96648548874
2428,179358.4714017817
2429,117960.75135912976
2430,135309.71706531517
2431,112288.24473818448
2432,146905.14096298226
2433,145186.2249412533
2434,137789.99009734692
2435,149859.80287314032
2436,114310.09288053625
2437,108540.62530430133
2438,127363.85603883187
2439,105056.54625958283
2440,119907.03961155096
2441,90503.34396407653
2442,99873.91209684208
2443,125575.55032080086
2444,129073.9480695264
2445,85596.06713323262
2446,140771.3375660293
2447,175673.7251596381
2448,129715.46221140907
2449,107825.0274993254
2450,141364.10781964916
2451,127945.08061884383
2452,198617.14087825644
2453,92297.8603144106
2454,125062.96639847888
2455,115466.23466653837
2456,129450.69269389626
2457,130763.06903624203
2458,131167.57067237198
2459,111856.99341452953
2460,132653.28885608178
2461,126925.282413515
2462,135923.0020511065
2463,122616.18139530922
2464,181405.67970750385
2465,142405.3840598014
2466,117606.72541851997
2467,130520.6014756348
2468,83751.90538224687
2469,79487.2708408285
2470,189445.34082525873
2471,212486.84906718056
2472,163596.0616352775
2473,113133.60598899545
2474,80231.01585247298
2475,218715.92804165508
2476,115944.45195707404
2477,123942.81524284385
2478,150988.00345432767
2479,105212.12816406187
2480,155722.11051463152
2481,124588.7481366835
2482,126895.62930991683
2483,114539.6444273978
2484,120802.18732280031
2485,127328.70441516727
2486,152054.5542418503
2487,176950.18674461485
2488,163946.1963868499
2489,148087.78311993487
2490,152056.03109702567
2491,91014.1420766147
2492,192020.2300617327
2493,151167.48420018784
2494,138183.28519792756
2495,86025.66679529635
2496,229840.20887480938
2497,145548.02433950562
2498,114187.19186356878
2499,89410.09956975556
2500,123129.55467933526
2501,138829.30703691478
2502,145641.40986803605
2503,93026.25746048175
2504,185914.27413063945
2505,225138.36520740032
2506,250743.16630482438
2507,283128.42874689604
2508,249739.11298746787
2509,215696.86317063207
2510,213704.0006505461
2511,175330.71775498797
2512,209290.42617514954
2513,213994.22287239574
2514,263232.0435579051
2515,148428.63663888836
2516,175093.5619084839
2517,147680.77645357797
2518,153777.3559085252
2519,230868.82200102764
2520,211340.63534376476
2521,187813.78768840854
2522,227330.73897178474
2523,118312.41919103378
2524,138308.5990212041
2525,151083.73991406866
2526,133494.75686056193
2527,113577.1555625271
2528,131651.5975233726
2529,133175.76350814657
2530,121613.8897968396
2531,258787.13590173607
2532,227410.05953024537
2533,196862.84702651945
2534,227213.281207703
2535,304083.123651483
2536,233327.53003581415
2537,243064.55589155687
2538,180455.66188114666
2539,183935.10664356043
2540,176282.58211507514
2541,182453.59013635278
2542,169140.03656916157
2543,123174.67326623623
2544,121515.98354834241
2545,131018.36227903425
2546,128065.31586991932
2547,135423.5938978384
2548,156526.8669916082
2549,159764.0718914028
2550,747098.4369931803
2551,144117.70867492506
2552,130112.20374821614
2553,76487.41199308641
2554,99047.47201281262
2555,120614.51678310413
2556,103243.75812456179
2557,108256.32865339755
2558,156411.09606160314
2559,144334.6558827703
2560,149723.10605532347
2561,151082.3029996963
2562,139493.75946563785
2563,154977.09905949616
2564,206061.83348682508
2565,146369.6723799174
2566,162498.85336917438
2567,130935.96007210718
2568,210489.5340255867
2569,214048.03839814515
2570,117620.73830741941
2571,188774.73310185416
2572,140336.46785601487
2573,217568.1830608857
2574,244593.3107162251
2575,126652.17068827717
2576,115746.76795919928
2577,138952.22310580517
2578,87955.89282377627
2579,68046.67516759197
2580,104678.53700912534
2581,114362.70284640486
2582,113910.84720812856
2583,260403.50239219674
2584,166350.8104221445
2585,197006.8353022616
2586,221792.8760040402
2587,203621.4240390933
2588,143259.76507783847
2589,148889.58216964334
2590,206717.87685478356
2591,210387.22717047454
2592,212085.79844282838
2593,249283.86743323924
2594,173865.01085280298
2595,198262.99031414188
2596,293842.3772840905
2597,185458.64637108293
2598,296647.13870593155
2599,317211.20985794
2600,128301.17572356314
2601,162293.48182621217
2602,80047.6564968325
2603,91094.6414143396
2604,89492.168577287
2605,79787.93193640049
2606,148919.18213471703
2607,217323.11265492722
2608,194425.62011026792
2609,166546.2949793394
2610,111197.1643566197
2611,116682.42266264351
2612,162856.31525319748
2613,130864.60097311568
2614,129601.18743610401
2615,152886.70123460185
2616,146691.01975608993
2617,176729.92687326344
2618,199073.7236750684
2619,197175.7270559023
2620,187746.3831811027
2621,175987.20869625342
2622,181894.31835445252
2623,241315.42527045577
2624,307321.1471781878
2625,296360.2780348384
2626,174854.1814607378
2627,162465.5170750635
2628,509252.0217534326
2629,529068.4066418551
2630,373610.3786294122
2631,490600.82423920836
2632,442933.6686408866
2633,321015.89772184595
2634,428965.00478439016
2635,158390.75046315786
2636,180665.45067983321
2637,194539.35350382098
2638,259554.55140541276
2639,186474.85121138443
2640,157091.77716089622
2641,106455.552071937
2642,192010.1677411885
2643,100563.64200175514
2644,126608.76905913536
2645,109489.19140050437
2646,96232.73907544385
2647,107108.14043956337
2648,142395.72640932028
2649,148521.72667423383
2650,135384.19054751145
2651,139102.26632651404
2652,404017.2815266624
2653,249198.2337860712
2654,260517.67752350162
2655,405045.570240435
2656,311884.47822287836
2657,353936.6175461011
2658,294140.7146061552
2659,305159.0469552218
2660,357520.5155240833
2661,355139.6752622678
2662,375427.0887829848
2663,287566.4655222819
2664,273255.4796841002
2665,308065.8715046423
2666,271711.4496238646
2667,166295.68363654366
2668,177132.48323253097
2669,178105.46914690157
2670,272653.8671084311
2671,183626.99009452728
2672,191853.00183900297
2673,203866.85380948882
2674,201775.34293545064
2675,176071.72356752257
2676,191878.14145562923
2677,191169.77053937662
2678,253311.20925718185
2679,271966.23416847474
2680,286271.46767805156
2681,421729.4430667506
2682,332309.05951221695
2683,534396.456563378
2684,318423.63952697936
2685,315174.53543800773
2686,240983.8954893852
2687,306025.02885522624
2688,208230.67584036893
2689,199991.53898297765
2690,434434.25536711
2691,198197.85552055162
2692,140411.19271027893
2693,188549.7318522784
2694,140826.67647562694
2695,195194.72408965434
2696,183873.55846094558
2697,184062.89140001617
2698,193316.35379344277
2699,173294.81562451134
2700,157202.35420052218
2701,156199.36294873143
2702,114509.15871634155
2703,119718.73310701738
2704,139884.8146184944
2705,118539.0953796487
2706,120095.34057308754
2707,127276.3309538178
2708,129855.66072211567
2709,104467.02376734864
2710,128555.10620568578
2711,282327.86374121625
2712,384570.1343492628
2713,175229.52067184605
2714,150396.21165725193
2715,170956.1654982926
2716,150109.57882487323
2717,182638.31259376215
2718,214367.63082486347
2719,154837.6721887956
2720,168263.3598895065
2721,134912.96429412463
2722,159918.72545638628
2723,139086.57118562123
2724,130085.4919327097
2725,131687.00157313398
2726,153485.70022852567
2727,176621.89612411804
2728,177587.2725062655
2729,149158.09404173977
2730,150175.98542686447
2731,134270.88324589864
2732,134681.27023398658
2733,162270.10114040482
2734,148710.31053996505
